;0;1
0;52.05686180721344;4.726836479700382
1;51.516920134222914;6.005272019277629
2;52.94968885503479;6.54149773852141
3;52.03449796421664;5.590853634902183
4;51.713593493569604;5.340202140904097
5;51.881127313006296;4.383406483691408
6;52.43639474937407;4.862715251606151
7;52.19444813793105;6.018886187472262
8;52.07812205542354;5.159360941709805
9;51.82457986647329;4.798109322373818
10;52.54218192820502;6.166012164046611
11;50.96415582308517;5.797556595492256
12;52.28363386797701;6.551683449306845
13;53.06278045030315;5.505679820994657
14;51.48163740873852;4.315921336525238
15;52.548182698618945;5.533972474627874
16;51.94526944212874;4.530137411106207
17;51.366864613492254;5.526954487096677
18;52.17346957720214;5.425708095438734
19;52.12324656725696;4.478423075011477
20;52.984852382601346;5.95421781667907
21;51.68391461580094;4.660268942581312
22;52.332078033456646;4.931474593865958
23;51.687284265963946;4.885147595553031
24;53.17256978001328;6.908186370809783
25;52.234202824834696;5.237992152238735
26;52.31953683443731;4.7557442972367
27;51.927501055289554;6.1594703336779375
28;51.46293092422263;4.025534175984857
29;51.502690054974906;5.41761457815011
30;51.98505518937373;5.968200535962199
31;52.97154725634342;5.113495239299157
32;52.70977445443944;5.028034559001883
33;51.99778454702896;5.794539675500047
34;51.79041998815233;5.653131546082539
35;52.050928223255305;4.36316316095682
36;53.17007148908039;6.591187456464381
37;52.238336629547334;6.240517860592651
38;52.962206792255095;5.769885024842893
39;51.8466088225179;4.956558545277775
40;51.81816713970403;4.629056527756693
41;51.89930568715729;5.7548883385002885
42;51.559362722457486;4.7356440703209834
43;51.49771284734378;3.7747303010446074
44;51.73180095478321;4.410194188052621
45;51.52121573297706;5.231189024064484
46;51.211763200754774;6.0204167986096735
47;51.847117493435796;5.237421633865024
48;52.196074270737505;5.747850862716663
49;51.86516961981569;4.547037334250276
50;52.19955637773443;4.613634210440838
51;52.70478805241381;6.209543544244569
52;52.07931748079742;5.073396780598574
53;53.15119049647624;6.260460591732478
54;52.26562654740187;6.751847337072412
55;51.11723433495254;5.872404279810149
56;52.41948587189867;4.6941582854969255
57;51.55690932167018;4.458287555518368
58;52.74364890353524;6.462297801254538
59;51.70573801335308;5.875715559666194
60;51.37369639751629;6.123144861426456
61;52.72541259779642;6.7995252696949535
62;51.96962041559616;5.0956779783059565
63;52.3859871077946;5.316044880556495
64;52.3392384398336;4.83839895393933
65;52.32326006265101;5.12952032609193
66;52.07119814580914;4.901743157575029
67;52.74673589308193;5.7683067688603895
68;51.90111691702805;4.235390152611586
69;52.53700188022614;4.950645965168937
70;51.715288191724;5.566498606639777
71;52.38407497682239;5.831091777199047
72;52.166820164682576;5.558797088306274
73;51.92725911894894;4.395687281483147
74;51.29857875553334;5.625386197612948
75;52.01969426240619;4.616447510211352
76;50.87509645120392;5.804440472454192
77;52.46063729004726;6.034810479882158
78;52.065406598726746;5.351303198723851
79;51.90142401270413;5.43848468115903
80;51.55846729756417;4.890000566939458
81;51.39577040765381;5.383358830979312
82;52.187304738617556;4.986788997158459
83;52.54750359944719;4.7200037034051805
